# tick 18000
[agents]
entity	resources	trust_baseline	age	venture_chance
747	481	738	0.0142	17790	17063
748	484	719	0.1305	17789	17768
749	492	699	-0.0040	17787	17326
750	699	719	0.2067	17784	17750
751	494	738	0.1412	17781	17662
752	476	738	0.2271	17774	17744
753	486	658	0.0251	17772	17459
754	487	738	-0.0107	17769	16989
755	493	719	0.0052	17768	17432
756	494	699	0.0484	17768	17407
757	482	738	0.0602	17768	17937
758	478	738	0.1323	17767	17777
759	719	738	-0.0679	17760	17810
760	492	719	0.0242	17759	17662
761	488	738	-0.1209	17759	17727
762	491	738	0.0176	17758	17721
763	478	699	0.0187	17753	17723
764	490	738	0.1075	17750	17643
766	476	765	-0.0144	17748	17367
767	719	765	-0.0016	17747	16005
768	480	765	0.2217	17747	17771
769	738	765	0.1948	17745	17912
770	492	765	0.0134	17744	16861
771	489	699	-0.0340	17743	17069
772	658	765	0.0919	17740	17292
773	490	765	-0.0068	17739	16592
774	484	738	0.1007	17738	17743
775	486	738	-0.0830	17738	17955
776	483	765	-0.0016	17735	15571
777	489	765	0.0079	17735	16464
778	481	765	0.1402	17734	17964
779	483	738	0.0696	17732	17557
780	475	738	0.0041	17731	17760
781	485	765	0.0044	17731	16641
782	477	765	-0.0043	17729	17208
783	487	765	-0.0520	17725	17477
784	699	765	-0.1011	17725	17946
785	486	765	-0.0388	17723	17637
786	476	719	0.0426	17721	17770
787	485	738	-0.0090	17717	16666
788	478	765	-0.1024	17700	17770
790	738	789	0.0392	17698	17226
791	478	789	0.0760	17698	17915
792	493	765	0.0125	17695	16764
793	479	789	0.1519	17694	17970
794	488	765	0.0800	17693	17892
795	491	699	-0.0165	17691	16915
796	480	738	0.3891	17691	17890
797	491	765	-0.0836	17691	17478
798	488	789	0.0222	17690	17047
799	477	789	-0.0021	17689	16655
800	475	765	0.0599	17688	17518
801	480	789	0.0686	17687	17427
802	476	789	-0.0964	17682	17821
803	658	789	0.0145	17681	16938
804	482	765	0.3334	17680	17958
805	487	789	0.0665	17680	17151
806	485	789	-0.0322	17678	17851
807	484	765	0.1687	17673	17690
808	765	789	0.0664	17672	17633
